2026-04-24T17:44:12.284836,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:44:18.759568,VIDEO_REJECTED,autocorr rejected video,freq=2093006105.006105,score=0.0
2026-04-24T17:44:18.776737,PLATEAU_CONFIRMED,Wideband signal detected,freq=2118586080.5860806,bw=5.6640625,hits=3
2026-04-24T17:44:18.889861,VIDEO_REJECTED,autocorr rejected video,freq=2118586080.5860806,score=0.0
2026-04-24T17:44:19.077627,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144500610.5006106,bw=8.896484375,hits=10
2026-04-24T17:44:19.195494,VIDEO_REJECTED,autocorr rejected video,freq=2144500610.5006106,score=0.0
2026-04-24T17:44:19.212909,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164503052.5030527,bw=8.2763671875,hits=10
2026-04-24T17:44:19.304215,VIDEO_REJECTED,autocorr rejected video,freq=2164503052.5030527,score=0.0
2026-04-24T17:44:19.470110,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186332112.3321123,bw=5.9765625,hits=8
2026-04-24T17:44:19.591922,VIDEO_REJECTED,autocorr rejected video,freq=2186332112.3321123,score=0.0
2026-04-24T17:44:19.639827,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206710622.710623,bw=5.72265625,hits=10
2026-04-24T17:44:19.659063,VIDEO_REJECTED,autocorr rejected video,freq=2206710622.710623,score=0.0
2026-04-24T17:44:19.844578,PLATEAU_CONFIRMED,Wideband signal detected,freq=2358014652.0146523,bw=5.2001953125,hits=3
2026-04-24T17:44:19.872688,VIDEO_REJECTED,autocorr rejected video,freq=2358014652.0146523,score=0.0
2026-04-24T17:44:19.879310,PLATEAU_CONFIRMED,Wideband signal detected,freq=2381931623.931624,bw=4.8291015625,hits=3
2026-04-24T17:44:19.923059,VIDEO_REJECTED,autocorr rejected video,freq=2381931623.931624,score=0.0
2026-04-24T17:44:20.046713,PLATEAU_CONFIRMED,Wideband signal detected,freq=2391958485.958486,bw=4.013671875,hits=8
2026-04-24T17:44:20.162713,VIDEO_REJECTED,autocorr rejected video,freq=2391958485.958486,score=0.0
2026-04-24T17:44:20.289530,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411941391.941392,bw=4.208984375,hits=10
2026-04-24T17:44:20.323532,VIDEO_REJECTED,autocorr rejected video,freq=2411941391.941392,score=0.0
2026-04-24T17:44:20.361232,PLATEAU_CONFIRMED,Wideband signal detected,freq=2433196581.196581,bw=5.107421875,hits=10
2026-04-24T17:44:20.385699,VIDEO_REJECTED,autocorr rejected video,freq=2433196581.196581,score=0.0
2026-04-24T17:44:20.395336,PLATEAU_CONFIRMED,Wideband signal detected,freq=2457157509.157509,bw=6.083984375,hits=4
2026-04-24T17:44:20.412765,VIDEO_REJECTED,autocorr rejected video,freq=2457157509.157509,score=0.0
2026-04-24T17:44:20.493456,PLATEAU_CONFIRMED,Wideband signal detected,freq=2524170940.1709404,bw=7.0068359375,hits=4
2026-04-24T17:44:20.512705,VIDEO_REJECTED,autocorr rejected video,freq=2524170940.1709404,score=0.0
2026-04-24T17:44:20.597189,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2600000000
2026-04-24T17:44:20.648913,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612319902.3199024,bw=3.7255859375,hits=3
2026-04-24T17:44:20.675787,VIDEO_REJECTED,autocorr rejected video,freq=2612319902.3199024,score=0.0
2026-04-24T17:44:20.701951,PLATEAU_CONFIRMED,Wideband signal detected,freq=2643411477.4114776,bw=9.6240234375,hits=5
2026-04-24T17:44:20.732107,VIDEO_REJECTED,autocorr rejected video,freq=2643411477.4114776,score=0.0
2026-04-24T17:44:20.887568,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652752136.7521367,bw=7.734375,hits=6
2026-04-24T17:44:21.029981,VIDEO_REJECTED,autocorr rejected video,freq=2652752136.7521367,score=0.0
2026-04-24T17:44:21.084324,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672764346.7643466,bw=5.9228515625,hits=9
2026-04-24T17:44:21.101240,VIDEO_REJECTED,autocorr rejected video,freq=2672764346.7643466,score=0.0
2026-04-24T17:44:21.536734,PLATEAU_CONFIRMED,Wideband signal detected,freq=3022810744.810745,bw=7.216796875,hits=5
2026-04-24T17:44:21.558143,VIDEO_REJECTED,autocorr rejected video,freq=3022810744.810745,score=0.0
2026-04-24T17:44:21.595085,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3060000000
2026-04-24T17:44:21.806658,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3220000000
2026-04-24T17:44:22.110576,PLATEAU_CONFIRMED,Wideband signal detected,freq=3427025641.025641,bw=4.8388671875,hits=7
2026-04-24T17:44:22.140873,VIDEO_REJECTED,autocorr rejected video,freq=3427025641.025641,score=0.0
2026-04-24T17:44:22.177404,PLATEAU_CONFIRMED,Wideband signal detected,freq=3445152625.152625,bw=9.892578125,hits=10
2026-04-24T17:44:22.195961,VIDEO_REJECTED,autocorr rejected video,freq=3445152625.152625,score=0.0
2026-04-24T17:44:22.209822,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3460000000
2026-04-24T17:44:22.251857,PLATEAU_CONFIRMED,Wideband signal detected,freq=3474791208.7912087,bw=6.0009765625,hits=8
2026-04-24T17:44:22.272690,VIDEO_REJECTED,autocorr rejected video,freq=3474791208.7912087,score=0.0
2026-04-24T17:44:22.300351,PLATEAU_CONFIRMED,Wideband signal detected,freq=3493560439.560439,bw=5.908203125,hits=6
2026-04-24T17:44:22.321004,VIDEO_REJECTED,autocorr rejected video,freq=3493560439.560439,score=0.0
2026-04-24T17:44:22.358479,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3540000000
2026-04-24T17:44:22.386139,PLATEAU_CONFIRMED,Wideband signal detected,freq=3563516483.5164833,bw=5.478515625,hits=4
2026-04-24T17:44:22.409164,VIDEO_REJECTED,autocorr rejected video,freq=3563516483.5164833,score=0.0
2026-04-24T17:44:22.418495,PLATEAU_CONFIRMED,Wideband signal detected,freq=3579431013.4310136,bw=7.9052734375,hits=3
2026-04-24T17:44:22.434969,VIDEO_REJECTED,autocorr rejected video,freq=3579431013.4310136,score=0.0
2026-04-24T17:44:22.517354,PLATEAU_CONFIRMED,Wideband signal detected,freq=3607416361.4163613,bw=3.8623046875,hits=9
2026-04-24T17:44:22.567058,VIDEO_REJECTED,autocorr rejected video,freq=3607416361.4163613,score=0.0
2026-04-24T17:44:22.620751,PLATEAU_CONFIRMED,Wideband signal detected,freq=3626954822.954823,bw=7.119140625,hits=10
2026-04-24T17:44:22.656003,VIDEO_REJECTED,autocorr rejected video,freq=3626954822.954823,score=0.0
2026-04-24T17:44:22.678407,PLATEAU_CONFIRMED,Wideband signal detected,freq=3645616605.6166058,bw=7.236328125,hits=10
2026-04-24T17:44:22.705920,VIDEO_REJECTED,autocorr rejected video,freq=3645616605.6166058,score=0.0
2026-04-24T17:44:22.714185,PLATEAU_CONFIRMED,Wideband signal detected,freq=3660776556.776557,bw=6.9384765625,hits=4
2026-04-24T17:44:22.733421,VIDEO_REJECTED,autocorr rejected video,freq=3660776556.776557,score=0.0
2026-04-24T17:44:22.799357,PLATEAU_CONFIRMED,Wideband signal detected,freq=3717028083.028083,bw=9.580078125,hits=4
2026-04-24T17:44:22.820339,VIDEO_REJECTED,autocorr rejected video,freq=3717028083.028083,score=0.0
2026-04-24T17:44:22.835697,PLATEAU_CONFIRMED,Wideband signal detected,freq=3734126984.126984,bw=8.212890625,hits=5
2026-04-24T17:44:22.863421,VIDEO_REJECTED,autocorr rejected video,freq=3734126984.126984,score=0.0
2026-04-24T17:44:22.876022,PLATEAU_CONFIRMED,Wideband signal detected,freq=3756437118.4371185,bw=6.298828125,hits=3
2026-04-24T17:44:22.894494,VIDEO_REJECTED,autocorr rejected video,freq=3756437118.4371185,score=0.0
2026-04-24T17:44:22.933405,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3800000000
2026-04-24T17:44:22.967355,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3820000000
2026-04-24T17:44:23.002472,PLATEAU_CONFIRMED,Wideband signal detected,freq=3833621489.6214895,bw=3.447265625,hits=4
2026-04-24T17:44:23.028635,VIDEO_REJECTED,autocorr rejected video,freq=3833621489.6214895,score=0.0
2026-04-24T17:44:23.165628,PLATEAU_CONFIRMED,Wideband signal detected,freq=3933921855.921856,bw=5.0830078125,hits=7
2026-04-24T17:44:23.192317,VIDEO_REJECTED,autocorr rejected video,freq=3933921855.921856,score=0.0
2026-04-24T17:44:23.203300,PLATEAU_CONFIRMED,Wideband signal detected,freq=3953106227.106227,bw=4.0673828125,hits=5
2026-04-24T17:44:23.227329,VIDEO_REJECTED,autocorr rejected video,freq=3953106227.106227,score=0.0
2026-04-24T17:44:23.242167,PLATEAU_CONFIRMED,Wideband signal detected,freq=3987543345.5433455,bw=3.90625,hits=3
2026-04-24T17:44:23.260183,VIDEO_REJECTED,autocorr rejected video,freq=3987543345.5433455,score=0.0
2026-04-24T17:44:23.347640,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=4060000000
2026-04-24T17:44:23.513130,PLATEAU_CONFIRMED,Wideband signal detected,freq=4156478632.4786325,bw=8.896484375,hits=6
2026-04-24T17:44:23.537216,VIDEO_REJECTED,autocorr rejected video,freq=4156478632.4786325,score=0.0
2026-04-24T17:44:24.879602,PLATEAU_CONFIRMED,Wideband signal detected,freq=5246459096.459097,bw=2.75390625,hits=3
2026-04-24T17:44:24.898672,VIDEO_REJECTED,autocorr rejected video,freq=5246459096.459097,score=0.0
