2026-04-24T17:26:20.969252,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:26:27.238478,PLATEAU_CONFIRMED,Wideband signal detected,freq=3366661782.6617827,bw=4.4775390625,hits=6
2026-04-24T17:26:27.256769,VIDEO_REJECTED,autocorr rejected video,freq=3366661782.6617827,score=0.0
2026-04-24T17:26:27.274733,PLATEAU_CONFIRMED,Wideband signal detected,freq=3382312576.3125763,bw=8.5546875,hits=4
2026-04-24T17:26:27.295898,VIDEO_REJECTED,autocorr rejected video,freq=3382312576.3125763,score=0.0
2026-04-24T17:26:27.308652,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3400000000
2026-04-24T17:26:27.342907,PLATEAU_CONFIRMED,Wideband signal detected,freq=3413958485.9584856,bw=5.966796875,hits=4
2026-04-24T17:26:27.362935,VIDEO_REJECTED,autocorr rejected video,freq=3413958485.9584856,score=0.0
2026-04-24T17:26:27.404547,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3460000000
2026-04-24T17:26:28.155522,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4040000000
2026-04-24T17:26:28.499543,PLATEAU_CONFIRMED,Wideband signal detected,freq=4157467643.4676433,bw=8.9892578125,hits=7
2026-04-24T17:26:28.510920,VIDEO_REJECTED,autocorr rejected video,freq=4157467643.4676433,score=0.0
2026-04-24T17:26:28.553674,PLATEAU_CONFIRMED,Wideband signal detected,freq=4176842490.8424907,bw=7.392578125,hits=7
2026-04-24T17:26:28.573837,VIDEO_REJECTED,autocorr rejected video,freq=4176842490.8424907,score=0.0
2026-04-24T17:26:29.631960,PLATEAU_CONFIRMED,Wideband signal detected,freq=5021789987.789988,bw=7.3974609375,hits=4
2026-04-24T17:26:29.653856,VIDEO_REJECTED,autocorr rejected video,freq=5021789987.789988,score=0.0
2026-04-24T17:26:29.723390,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5080000000
2026-04-24T17:26:30.738672,PLATEAU_CONFIRMED,Wideband signal detected,freq=5839177045.177046,bw=5.1025390625,hits=8
2026-04-24T17:26:30.780021,PLATEAU_CONFIRMED,Wideband signal detected,freq=5859347985.347986,bw=3.2568359375,hits=8
